chunk_id,local_index,cell_type
6,36537,granulocyte monocyte progenitor cell
6,36543,conventional dendritic cell
6,36554,mature B cell
6,36571,"central memory CD4-positive, alpha-beta T cell"
6,36608,hematopoietic stem cell
6,36613,natural killer cell
6,36630,"effector memory CD4-positive, alpha-beta T cell"
6,36634,mature B cell
6,36635,CD14-positive monocyte
6,36660,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,36661,CD14-positive monocyte
6,36671,common myeloid progenitor
6,36696,erythroid progenitor cell
6,36705,basophilic erythroblast
6,36731,"central memory CD4-positive, alpha-beta T cell"
6,36735,orthochromatic erythroblast
6,36740,CD14-positive monocyte
6,36742,common myeloid progenitor
6,36743,"CD14-positive, CD16-positive monocyte"
6,36756,mature B cell
6,36765,promonocyte
6,36802,CD14-positive monocyte
6,36803,erythroid progenitor cell
6,36816,erythroid progenitor cell
6,36842,mature B cell
6,36848,"effector memory CD4-positive, alpha-beta T cell"
6,36865,"central memory CD8-positive, alpha-beta T cell"
6,36870,"central memory CD8-positive, alpha-beta T cell"
6,36904,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,36912,"CD8-positive, alpha-beta memory T cell"
6,36918,"effector memory CD8-positive, alpha-beta T cell"
6,36924,CD14-positive monocyte
6,36946,CD14-positive monocyte
6,36952,"effector memory CD4-positive, alpha-beta T cell"
6,36980,mature B cell
6,37011,"effector memory CD8-positive, alpha-beta T cell"
6,37015,CD14-positive monocyte
6,37020,CD14-positive monocyte
6,37032,erythroid progenitor cell
6,37039,"central memory CD4-positive, alpha-beta T cell"
6,37042,"CD8-positive, alpha-beta memory T cell"
6,37043,natural killer cell
6,37050,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37052,CD14-positive monocyte
6,37054,conventional dendritic cell
6,37072,"central memory CD4-positive, alpha-beta T cell"
6,37080,CD14-positive monocyte
6,37089,"CD8-positive, alpha-beta memory T cell"
6,37099,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37107,"effector memory CD8-positive, alpha-beta T cell"
6,37110,"central memory CD4-positive, alpha-beta T cell"
6,37117,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,37119,megakaryocyte-erythroid progenitor cell
6,37120,promonocyte
6,37124,CD14-positive monocyte
6,37139,CD14-positive monocyte
6,37147,CD14-positive monocyte
6,37164,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37173,"effector memory CD8-positive, alpha-beta T cell"
6,37176,CD14-positive monocyte
6,37201,"effector memory CD8-positive, alpha-beta T cell"
6,37206,"effector memory CD8-positive, alpha-beta T cell"
6,37207,"CD8-positive, alpha-beta memory T cell"
6,37208,CD14-positive monocyte
6,37217,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
6,37218,erythroid progenitor cell
6,37223,"CD14-positive, CD16-positive monocyte"
6,37228,promonocyte
6,37232,"central memory CD4-positive, alpha-beta T cell"
6,37234,"central memory CD4-positive, alpha-beta T cell"
6,37237,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37242,CD14-positive monocyte
6,37258,"plasmacytoid dendritic cell, human"
6,37263,"CD16-negative, CD56-bright natural killer cell, human"
6,37276,CD14-positive monocyte
6,37282,large pre-B-II cell
6,37294,orthochromatic erythroblast
6,37307,erythroid progenitor cell
6,37324,CD14-positive monocyte
6,37328,orthochromatic erythroblast
6,37337,erythroid progenitor cell
6,37338,immature B cell
6,37353,erythroid progenitor cell
6,37364,granulocyte monocyte progenitor cell
6,37366,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37368,erythroid progenitor cell
6,37370,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,37373,"central memory CD4-positive, alpha-beta T cell"
6,37385,orthochromatic erythroblast
6,37388,granulocyte monocyte progenitor cell
6,37390,orthochromatic erythroblast
6,37392,erythroid progenitor cell
6,37404,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
6,37407,orthochromatic erythroblast
6,37409,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37411,"central memory CD4-positive, alpha-beta T cell"
6,37413,common myeloid progenitor
6,37418,erythroid progenitor cell
6,37420,orthochromatic erythroblast
6,37421,"effector memory CD4-positive, alpha-beta T cell"
6,37424,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37425,orthochromatic erythroblast
6,37446,orthochromatic erythroblast
6,37449,polychromatophilic erythroblast
6,37450,orthochromatic erythroblast
6,37454,CD14-positive monocyte
6,37456,orthochromatic erythroblast
6,37471,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,37474,orthochromatic erythroblast
6,37480,polychromatophilic erythroblast
6,37481,polychromatophilic erythroblast
6,37498,polychromatophilic erythroblast
6,37499,polychromatophilic erythroblast
6,37509,granulocyte monocyte progenitor cell
6,37510,CD14-positive monocyte
6,37516,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,37522,CD14-positive monocyte
6,37523,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37526,"CD14-positive, CD16-positive monocyte"
6,37528,"plasmacytoid dendritic cell, human"
6,37531,CD14-positive monocyte
6,37535,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,37556,erythroid progenitor cell
6,37562,"effector memory CD8-positive, alpha-beta T cell"
6,37565,polychromatophilic erythroblast
6,37571,polychromatophilic erythroblast
6,37576,common myeloid progenitor
6,37585,polychromatophilic erythroblast
6,37592,"effector memory CD8-positive, alpha-beta T cell"
6,37611,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37624,CD14-positive monocyte
6,37625,"central memory CD4-positive, alpha-beta T cell"
6,37628,conventional dendritic cell
6,37629,basophilic erythroblast
6,37642,"central memory CD4-positive, alpha-beta T cell"
6,37648,erythroid progenitor cell
6,37652,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37657,erythroid progenitor cell
6,37658,megakaryocyte-erythroid progenitor cell
6,37663,CD14-positive monocyte
6,37665,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37666,erythroid progenitor cell
6,37673,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,37694,orthochromatic erythroblast
6,37695,polychromatophilic erythroblast
6,37700,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37708,promonocyte
6,37710,natural killer cell
6,37717,CD14-positive monocyte
6,37735,dendritic cell
6,37738,mature B cell
6,37742,mature B cell
6,37747,"effector memory CD8-positive, alpha-beta T cell"
6,37758,CD14-positive monocyte
6,37767,"central memory CD4-positive, alpha-beta T cell"
6,37788,CD14-positive monocyte
6,37793,CD14-positive monocyte
6,37796,hematopoietic oligopotent progenitor cell
6,37797,erythroid progenitor cell
6,37811,mature B cell
6,37813,polychromatophilic erythroblast
6,37819,CD14-positive monocyte
6,37822,"CD4-positive, CD25-positive, alpha-beta regulatory T cell"
6,37827,"plasmacytoid dendritic cell, human"
6,37836,"effector memory CD8-positive, alpha-beta T cell"
6,37853,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37863,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,37891,"CD14-positive, CD16-positive monocyte"
6,37895,"effector memory CD8-positive, alpha-beta T cell"
6,37908,common lymphoid progenitor
6,37910,polychromatophilic erythroblast
6,37922,orthochromatic erythroblast
6,37934,"CD14-positive, CD16-positive monocyte"
6,37958,"effector memory CD8-positive, alpha-beta T cell"
6,37963,"CD8-positive, alpha-beta memory T cell"
6,37968,CD14-positive monocyte
6,37969,"central memory CD4-positive, alpha-beta T cell"
6,37973,CD14-positive monocyte
6,37974,mature B cell
6,37994,CD14-positive monocyte
6,38005,"effector memory CD8-positive, alpha-beta T cell"
6,38008,"CD8-positive, alpha-beta memory T cell"
6,38011,natural killer cell
6,38013,"effector memory CD8-positive, alpha-beta T cell"
6,38028,"effector memory CD8-positive, alpha-beta T cell"
6,38034,"central memory CD4-positive, alpha-beta T cell"
6,38043,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38067,orthochromatic erythroblast
6,38103,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38106,"plasmacytoid dendritic cell, human"
6,38108,orthochromatic erythroblast
6,38119,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,38122,"CD14-positive, CD16-positive monocyte"
6,38134,pre-conventional dendritic cell
6,38139,promonocyte
6,38143,"central memory CD8-positive, alpha-beta T cell"
6,38145,granulocyte monocyte progenitor cell
6,38147,polychromatophilic erythroblast
6,38167,conventional dendritic cell
6,38184,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38203,promonocyte
6,38210,erythroid progenitor cell
6,38224,orthochromatic erythroblast
6,38227,conventional dendritic cell
6,38228,CD14-positive monocyte
6,38235,"effector memory CD4-positive, alpha-beta T cell"
6,38244,"effector memory CD4-positive, alpha-beta T cell"
6,38265,"central memory CD8-positive, alpha-beta T cell"
6,38310,CD14-positive monocyte
6,38312,granulocyte monocyte progenitor cell
6,38313,"effector memory CD4-positive, alpha-beta T cell"
6,38314,polychromatophilic erythroblast
6,38326,"effector memory CD4-positive, alpha-beta T cell"
6,38329,hematopoietic oligopotent progenitor cell
6,38330,mature B cell
6,38331,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38336,mature B cell
6,38337,polychromatophilic erythroblast
6,38347,"effector memory CD4-positive, alpha-beta T cell"
6,38366,megakaryocyte progenitor cell
6,38372,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,38379,erythroid progenitor cell
6,38380,CD14-positive monocyte
6,38393,promonocyte
6,38404,promonocyte
6,38405,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38419,CD14-positive monocyte
6,38422,orthochromatic erythroblast
6,38423,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,38425,mature B cell
6,38444,"CD16-negative, CD56-bright natural killer cell, human"
6,38453,CD14-positive monocyte
6,38473,pre-conventional dendritic cell
6,38488,CD14-positive monocyte
6,38489,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,38494,"plasmacytoid dendritic cell, human"
6,38499,conventional dendritic cell
6,38502,polychromatophilic erythroblast
6,38508,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38518,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38522,"CD8-positive, alpha-beta memory T cell"
6,38531,"CD16-positive, CD56-dim natural killer cell, human"
6,38534,gamma-delta T cell
6,38538,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38595,classical monocyte
6,38596,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38602,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38616,alveolar macrophage
6,38624,"effector memory CD4-positive, alpha-beta T cell"
6,38630,progenitor cell
6,38632,progenitor cell
6,38640,"effector memory CD4-positive, alpha-beta T cell"
6,38646,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38648,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38652,lymphocyte
6,38653,classical monocyte
6,38662,non-classical monocyte
6,38667,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38680,gamma-delta T cell
6,38683,classical monocyte
6,38690,CD4-positive helper T cell
6,38704,gamma-delta T cell
6,38705,"effector memory CD4-positive, alpha-beta T cell"
6,38721,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,38725,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,38732,regulatory T cell
6,38733,memory B cell
6,38739,"CD16-negative, CD56-bright natural killer cell, human"
6,38742,"CD16-positive, CD56-dim natural killer cell, human"
6,38747,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38758,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38763,erythroid lineage cell
6,38767,non-classical monocyte
6,38784,progenitor cell
6,38791,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38800,gamma-delta T cell
6,38808,"CD16-positive, CD56-dim natural killer cell, human"
6,38819,progenitor cell
6,38820,CD4-positive helper T cell
6,38825,classical monocyte
6,38828,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38830,progenitor cell
6,38867,"CD16-negative, CD56-bright natural killer cell, human"
6,38885,precursor B cell
6,38910,non-classical monocyte
6,38921,"CD16-negative, CD56-bright natural killer cell, human"
6,38934,"effector memory CD4-positive, alpha-beta T cell"
6,38950,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,38953,alpha-beta T cell
6,38954,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,38958,regulatory T cell
6,38968,alveolar macrophage
6,38987,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,38989,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,38997,"CD16-positive, CD56-dim natural killer cell, human"
6,38998,lymphocyte
6,39000,classical monocyte
6,39001,alpha-beta T cell
6,39002,"CD16-positive, CD56-dim natural killer cell, human"
6,39009,non-classical monocyte
6,39021,progenitor cell
6,39026,progenitor cell
6,39030,naive B cell
6,39035,classical monocyte
6,39046,non-classical monocyte
6,39050,classical monocyte
6,39071,"CD16-positive, CD56-dim natural killer cell, human"
6,39084,"CD16-positive, CD56-dim natural killer cell, human"
6,39086,"CD16-positive, CD56-dim natural killer cell, human"
6,39093,"CD16-positive, CD56-dim natural killer cell, human"
6,39095,plasmacytoid dendritic cell
6,39097,plasmacytoid dendritic cell
6,39118,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,39151,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,39160,progenitor cell
6,39185,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,39188,"CD16-positive, CD56-dim natural killer cell, human"
6,39198,classical monocyte
6,39214,"naive thymus-derived CD8-positive, alpha-beta T cell"
6,39215,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,39220,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,39226,"CD16-positive, CD56-dim natural killer cell, human"
6,39248,progenitor cell
6,39262,mucosal invariant T cell
6,39272,"CD16-negative, CD56-bright natural killer cell, human"
6,39280,progenitor cell
6,39286,classical monocyte
6,39302,progenitor cell
6,39304,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,39327,classical monocyte
6,39331,"effector memory CD4-positive, alpha-beta T cell"
6,39347,progenitor cell
6,39351,"CD16-positive, CD56-dim natural killer cell, human"
6,39381,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,39389,"naive thymus-derived CD4-positive, alpha-beta T cell"
6,39414,"effector memory CD4-positive, alpha-beta T cell"
6,39445,classical monocyte
6,39446,"CD16-positive, CD56-dim natural killer cell, human"
6,39449,classical monocyte
6,39453,"CD8-positive, alpha-beta memory T cell, CD45RO-positive"
6,39457,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
6,39476,"CD16-positive, CD56-dim natural killer cell, human"
6,39481,"CD16-positive, CD56-dim natural killer cell, human"
6,39497,progenitor cell
6,39499,classical monocyte
6,39506,plasmacytoid dendritic cell
6,39512,"CD16-positive, CD56-dim natural killer cell, human"
6,39518,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated"
